GEO_ID,NAME,AREALAND,AREAWATR,AREALAND_SQMI,AREAWATR_SQMI,INTPTLAT,INTPTLON
0500000US46105,"Perkins County, South Dakota",7434457141,50539948,2870.46,19.514,45.4833865,-102.4679947
0500000US46107,"Potter County, South Dakota",2230336533,97172021,861.138,37.518,45.0527131,-99.9620034
0500000US46109,"Roberts County, South Dakota",2851720399,89929974,1101.055,34.722,45.6233973,-96.9475513
0500000US46111,"Sanborn County, South Dakota",1474329183,3132216,569.242,1.209,44.0189419,-98.0917093
0500000US46115,"Spink County, South Dakota",3894043703,16165380,1503.499,6.241,44.9237717,-98.3396152
0500000US46117,"Stanley County, South Dakota",3741060757,188383651,1444.432,72.735,44.4139844,-100.7478218
0500000US46119,"Sully County, South Dakota",2607411018,164375674,1006.727,63.466,44.7223248,-100.1313985
0500000US46121,"Todd County, South Dakota",3596439528,5855476,1388.593,2.261,43.2087936,-100.7076636
0500000US46123,"Tripp County, South Dakota",4175808486,13340585,1612.289,5.151,43.3497292,-99.8762186
0500000US46125,"Turner County, South Dakota",1598188442,1636386,617.064,0.632,43.3086698,-97.1501851
0500000US46127,"Union County, South Dakota",1193354526,16502827,460.757,6.372,42.8311064,-96.6508287
0500000US46129,"Walworth County, South Dakota",1832300802,96288709,707.455,37.177,45.4276046,-100.0278563
0500000US46135,"Yankton County, South Dakota",1349873612,28676585,521.189,11.072,43.006603,-97.3883614
0500000US46137,"Ziebach County, South Dakota",5079608332,24212305,1961.248,9.348,44.9897638,-101.6608274
0500000US47001,"Anderson County, Tennessee",873359909,19657734,337.206,7.59,36.1167307,-84.1954177
0500000US47003,"Bedford County, Tennessee",1226719752,2980759,473.639,1.151,35.5136604,-86.4582939
0500000US47005,"Benton County, Tennessee",1021248371,108583505,394.306,41.924,36.0709478,-88.0712321
0500000US47007,"Bledsoe County, Tennessee",1052973468,858669,406.555,0.332,35.5935612,-85.2059104
0500000US47009,"Blount County, Tennessee",1447336789,20158689,558.82,7.783,35.6881849,-83.9229731
0500000US47011,"Bradley County, Tennessee",851489209,6959141,328.762,2.687,35.1539144,-84.8594137
0500000US47013,"Campbell County, Tennessee",1243685306,46425147,480.19,17.925,36.4015922,-84.1592495
0500000US47015,"Cannon County, Tennessee",687992379,156144,265.635,0.06,35.808394,-86.0624044
0500000US47017,"Carroll County, Tennessee",1547925981,6308712,597.658,2.436,35.9657478,-88.4523791
0500000US47019,"Carter County, Tennessee",883855126,16669994,341.258,6.436,36.2847441,-82.1265932
0500000US47021,"Cheatham County, Tennessee",783466439,11821692,302.498,4.564,36.2551687,-87.1008077
0500000US47023,"Chester County, Tennessee",740053474,575590,285.736,0.222,35.420253,-88.6113533
0500000US47025,"Claiborne County, Tennessee",1125619421,18052387,434.604,6.97,36.501572,-83.6606975
0500000US47027,"Clay County, Tennessee",612608184,59089285,236.529,22.815,36.5457493,-85.5457173
0500000US47029,"Cocke County, Tennessee",1129584562,17932684,436.135,6.924,35.916198,-83.1192242
0500000US47031,"Coffee County, Tennessee",1111010401,14479480,428.964,5.591,35.4887654,-86.0782018
0500000US47033,"Crockett County, Tennessee",687714872,545783,265.528,0.211,35.8187949,-89.1324936
0500000US47035,"Cumberland County, Tennessee",1764575269,9098322,681.306,3.513,35.9523984,-84.9947614
0500000US47037,"Davidson County, Tennessee",1303999199,56424538,503.477,21.786,36.1691287,-86.7847898
0500000US47039,"Decatur County, Tennessee",864741776,28501002,333.879,11.004,35.6031362,-88.1102917
0500000US47041,"DeKalb County, Tennessee",788430955,63639368,304.415,24.571,35.9822191,-85.8335959
0500000US47043,"Dickson County, Tennessee",1268833489,3679792,489.899,1.421,36.1455325,-87.3641546
0500000US47045,"Dyer County, Tennessee",1326982067,35839863,512.351,13.838,36.054196,-89.3983058
0500000US47047,"Fayette County, Tennessee",1823539295,3696802,704.072,1.427,35.1969933,-89.4138027
0500000US47049,"Fentress County, Tennessee",1291385622,841022,498.607,0.325,36.3698921,-84.9377641
0500000US47051,"Franklin County, Tennessee",1436141691,55046635,554.497,21.254,35.1559259,-86.0992032
0500000US47053,"Gibson County, Tennessee",1561102697,2345193,602.745,0.905,35.9916316,-88.9338117
0500000US47055,"Giles County, Tennessee",1582304898,642572,610.931,0.248,35.2027228,-87.035319
0500000US47057,"Grainger County, Tennessee",726715759,56600343,280.587,21.854,36.2775091,-83.5095458
0500000US47059,"Greene County, Tennessee",1611409726,5099752,622.169,1.969,36.1794867,-82.8475235
0500000US47061,"Grundy County, Tennessee",933545795,1755421,360.444,0.678,35.3933519,-85.7103737
0500000US47063,"Hamblen County, Tennessee",417476191,37852326,161.188,14.615,36.2183967,-83.2660711
0500000US47065,"Hamilton County, Tennessee",1404197535,86784458,542.164,33.508,35.163472,-85.2018432
0500000US47067,"Hancock County, Tennessee",575816010,2988718,222.324,1.154,36.5213528,-83.2274928
0500000US47069,"Hardeman County, Tennessee",1729509838,6768751,667.768,2.613,35.2187853,-88.988697
0500000US47071,"Hardin County, Tennessee",1495684381,48706058,577.487,18.806,35.2018926,-88.1856958
0500000US47073,"Hawkins County, Tennessee",1261468092,32541837,487.056,12.564,36.4520892,-82.931485
0500000US47075,"Haywood County, Tennessee",1380741528,2472509,533.107,0.955,35.5866782,-89.2826913
0500000US47077,"Henderson County, Tennessee",1346816756,15219341,520.009,5.876,35.6539945,-88.3876742
0500000US47079,"Henry County, Tennessee",1455320362,81582236,561.902,31.499,36.325295,-88.3002878
0500000US47081,"Hickman County, Tennessee",1586324712,373710,612.483,0.144,35.8023275,-87.4671159
0500000US47083,"Houston County, Tennessee",518758193,17303404,200.294,6.681,36.2857824,-87.7055983
0500000US47085,"Humphreys County, Tennessee",1374668726,67184110,530.763,25.94,36.0408218,-87.7904526
0500000US47087,"Jackson County, Tennessee",799813547,27751888,308.81,10.715,36.3542499,-85.6741278
0500000US47089,"Jefferson County, Tennessee",712639796,101435633,275.152,39.165,36.048452,-83.4412156
0500000US47091,"Johnson County, Tennessee",772956196,11007739,298.44,4.25,36.4532029,-81.8612467
0500000US47093,"Knox County, Tennessee",1316555497,45575160,508.325,17.597,35.9927265,-83.9377209
0500000US47095,"Lake County, Tennessee",429381241,72799687,165.785,28.108,36.3339054,-89.4855365
0500000US47097,"Lauderdale County, Tennessee",1222203226,80251266,471.895,30.985,35.7629507,-89.6277318
0500000US47099,"Lawrence County, Tennessee",1598359119,2218403,617.13,0.857,35.2204764,-87.396546
0500000US47101,"Lewis County, Tennessee",730614739,1024940,282.092,0.396,35.5232441,-87.4969827
0500000US47103,"Lincoln County, Tennessee",1477179214,971039,570.342,0.375,35.1427838,-86.5934033
0500000US47105,"Loudon County, Tennessee",593811373,46869994,229.272,18.097,35.7350854,-84.3140848
0500000US47107,"McMinn County, Tennessee",1113997325,5340568,430.117,2.062,35.4244722,-84.6199488
0500000US47109,"McNairy County, Tennessee",1457753351,1994997,562.842,0.77,35.1753751,-88.5637397
0500000US47111,"Macon County, Tennessee",795498343,246690,307.144,0.095,36.5377572,-86.0009596
0500000US47113,"Madison County, Tennessee",1443073935,3757608,557.174,1.451,35.6060563,-88.8334238
0500000US47115,"Marion County, Tennessee",1290472798,36484703,498.254,14.087,35.1334215,-85.618399
0500000US47117,"Marshall County, Tennessee",972442312,1801922,375.462,0.696,35.4683285,-86.7658677
0500000US47119,"Maury County, Tennessee",1587995804,6344537,613.129,2.45,35.6156963,-87.0777632
0500000US47121,"Meigs County, Tennessee",505397668,55738399,195.135,21.521,35.512203,-84.8161015
0500000US47123,"Monroe County, Tennessee",1646646988,43545177,635.774,16.813,35.4478181,-84.249705
0500000US47125,"Montgomery County, Tennessee",1396441788,12068782,539.169,4.66,36.5003535,-87.3808865
0500000US47127,"Moore County, Tennessee",334684850,3093435,129.223,1.194,35.2888885,-86.358684
0500000US47129,"Morgan County, Tennessee",1352439680,823018,522.18,0.318,36.138697,-84.6392616
0500000US47131,"Obion County, Tennessee",1411149165,27448111,544.848,10.598,36.3618921,-89.1480777
0500000US47133,"Overton County, Tennessee",1122727661,3486591,433.488,1.346,36.3448504,-85.2830756
0500000US47135,"Perry County, Tennessee",1074235994,20984700,414.765,8.102,35.6637521,-87.8693256
0500000US47137,"Pickett County, Tennessee",422090560,29845401,162.97,11.523,36.5593638,-85.075741
0500000US47139,"Polk County, Tennessee",1125622665,19906879,434.605,7.686,35.1094371,-84.5411124
0500000US47141,"Putnam County, Tennessee",1038860592,3777708,401.106,1.459,36.1409404,-85.4961801
0500000US47143,"Rhea County, Tennessee",817071271,54409427,315.473,21.008,35.60059,-84.9495484
0500000US47145,"Roane County, Tennessee",934385981,88599487,360.768,34.208,35.8472504,-84.5239292
0500000US47147,"Robertson County, Tennessee",1233703853,457701,476.336,0.177,36.5243849,-86.8725935
0500000US47149,"Rutherford County, Tennessee",1603892840,12406556,619.267,4.79,35.8433688,-86.4172127
0500000US47151,"Scott County, Tennessee",1378652171,2418741,532.301,0.934,36.4305924,-84.5040915
0500000US47153,"Sequatchie County, Tennessee",688550847,498315,265.851,0.192,35.3723358,-85.410082
0500000US47155,"Sevier County, Tennessee",1534599867,13427921,592.512,5.185,35.7878224,-83.5249005
0500000US47157,"Shelby County, Tennessee",1971662004,51371287,761.263,19.835,35.1845529,-89.8946125
0500000US47159,"Smith County, Tennessee",814020543,28690306,314.295,11.077,36.2566451,-85.9419149
0500000US47161,"Stewart County, Tennessee",1190814528,86082696,459.776,33.237,36.4584642,-87.8118894
0500000US47163,"Sullivan County, Tennessee",1071072985,41861227,413.544,16.163,36.5096806,-82.3013363
0500000US47165,"Sumner County, Tennessee",1371278935,38053791,529.454,14.693,36.4724225,-86.4584051
0500000US47167,"Tipton County, Tennessee",1180026943,32703276,455.611,12.627,35.4987625,-89.7471452
0500000US47169,"Trousdale County, Tennessee",296143586,5960709,114.342,2.301,36.3930297,-86.1566909
0500000US47171,"Unicoi County, Tennessee",481902934,825726,186.064,0.319,36.1001287,-82.4182181
0500000US47173,"Union County, Tennessee",579077904,61005196,223.583,23.554,36.2841401,-83.8360878
0500000US47175,"Van Buren County, Tennessee",708142395,2893456,273.415,1.117,35.6992335,-85.4584092
0500000US47177,"Warren County, Tennessee",1120619163,3524883,432.673,1.361,35.6782498,-85.7773428
0500000US47179,"Washington County, Tennessee",845756030,8485270,326.548,3.276,36.2956649,-82.4950374
0500000US47181,"Wayne County, Tennessee",1901333937,4023436,734.109,1.553,35.2428473,-87.8198433
0500000US47183,"Weakley County, Tennessee",1503107797,3707114,580.353,1.431,36.3035963,-88.7211938
0500000US47185,"White County, Tennessee",975592109,7113368,376.678,2.746,35.9270486,-85.4557854
0500000US47187,"Williamson County, Tennessee",1509613349,3011572,582.865,1.163,35.8948454,-86.8978885
0500000US47189,"Wilson County, Tennessee",1479109874,29878235,571.088,11.536,36.1494307,-86.2911813
0500000US48001,"Anderson County, Texas",2752164827,39845046,1062.617,15.384,31.8412614,-95.6617267
0500000US48003,"Andrews County, Texas",3886758047,1049250,1500.686,0.405,32.3122581,-102.6402058
0500000US48005,"Angelina County, Texas",2066460810,173300091,797.865,66.912,31.2518963,-94.6111337
0500000US48007,"Aransas County, Texas",652854900,714540086,252.069,275.885,28.1226209,-96.9675012
0500000US48009,"Archer County, Texas",2339508191,57767717,903.289,22.304,33.6163054,-98.6872669
0500000US48011,"Armstrong County, Texas",2354617585,12183672,909.123,4.704,34.964179,-101.3566363
0500000US48013,"Atascosa County, Texas",3158599705,4992623,1219.542,1.928,28.8914775,-98.535381
0500000US48015,"Austin County, Texas",1674415879,25596214,646.496,9.883,29.8919013,-96.2701696
0500000US48017,"Bailey County, Texas",2141847187,1775275,826.972,0.685,34.0675209,-102.8303446
0500000US48019,"Bandera County, Texas",2048663920,17291422,790.994,6.676,29.756389,-99.2482849
0500000US48021,"Bastrop County, Texas",2300500051,19009784,888.228,7.34,30.1007718,-97.3106392
0500000US48023,"Baylor County, Texas",2246764590,86991035,867.481,33.587,33.6188024,-99.2081888
0500000US48025,"Bee County, Texas",2279809489,246409,880.239,0.095,28.4160769,-97.7425858
0500000US48027,"Bell County, Texas",2729408686,94385099,1053.831,36.442,31.0427497,-97.4812684
0500000US48029,"Bexar County, Texas",3212426728,40788666,1240.325,15.749,29.4486708,-98.5201465
0500000US48031,"Blanco County, Texas",1836953707,10813186,709.252,4.175,30.266203,-98.3993321
0500000US48033,"Borden County, Texas",2324366072,22297606,897.443,8.609,32.7385899,-101.439199
0500000US48035,"Bosque County, Texas",2545883877,50838528,982.971,19.629,31.9008189,-97.6376407
0500000US48037,"Bowie County, Texas",2291982021,98385599,884.939,37.987,33.4460648,-94.422393
0500000US48039,"Brazoria County, Texas",3530854198,635541938,1363.27,245.384,29.1678175,-95.434647
0500000US48041,"Brazos County, Texas",1518090939,13210254,586.138,5.101,30.6567132,-96.3023935
0500000US48043,"Brewster County, Texas",16015872748,22061017,6183.763,8.518,29.8089965,-103.2524579
0500000US48045,"Briscoe County, Texas",2330991073,4068657,900.001,1.571,34.5251725,-101.205893
0500000US48047,"Brooks County, Texas",2443277014,741627,943.355,0.286,27.0349936,-98.2152756
0500000US48049,"Brown County, Texas",2446120254,32375524,944.452,12.5,31.7641372,-98.998456
0500000US48051,"Burleson County, Texas",1707015413,46043534,659.082,17.778,30.4934867,-96.6220912
0500000US48053,"Burnet County, Texas",2576520284,69861743,994.8,26.974,30.7896305,-98.2011868
0500000US48055,"Caldwell County, Texas",1410355147,4949867,544.541,1.911,29.8323986,-97.628141
0500000US48057,"Calhoun County, Texas",1312945541,1361646236,506.931,525.735,28.4417191,-96.5795739
0500000US48059,"Callahan County, Texas",2329363241,4898783,899.372,1.891,32.2931499,-99.372249
0500000US48061,"Cameron County, Texas",2309542672,1004829810,891.719,387.967,26.1029227,-97.4789584
0500000US48063,"Camp County, Texas",507242364,19129375,195.847,7.386,32.9745813,-94.979085
0500000US48065,"Carson County, Texas",2383397227,10026604,920.235,3.871,35.4054961,-101.3553558
0500000US48067,"Cass County, Texas",2426683491,60494144,936.948,23.357,33.0836979,-94.3575786
0500000US48069,"Castro County, Texas",2316600393,12557414,894.444,4.848,34.5336207,-102.2587856
0500000US48071,"Chambers County, Texas",1546471871,709790251,597.096,274.052,29.6963741,-94.6694454
0500000US48073,"Cherokee County, Texas",2727140662,23874005,1052.955,9.218,31.8438807,-95.1563425
0500000US48075,"Childress County, Texas",1803954626,44560655,696.511,17.205,34.5246235,-100.2081658
0500000US48077,"Clay County, Texas",2819871856,72506820,1088.759,27.995,33.7859042,-98.2129174
0500000US48079,"Cochran County, Texas",2007453830,229068,775.082,0.088,33.6084401,-102.830449
0500000US48081,"Coke County, Texas",2361153198,42331832,911.646,16.344,31.8771104,-100.6352305
0500000US48083,"Coleman County, Texas",3270933224,47963343,1262.914,18.519,31.9142052,-99.3466223
0500000US48085,"Collin County, Texas",2178871854,115507424,841.267,44.598,33.1944942,-96.579428
0500000US48087,"Collingsworth County, Texas",2378750408,2278703,918.441,0.88,34.9633577,-100.2721351
0500000US48089,"Colorado County, Texas",2487142712,34691168,960.291,13.394,29.596296,-96.5089347
0500000US48091,"Comal County, Texas",1449171191,39766830,559.528,15.354,29.8123773,-98.2581288
0500000US48093,"Comanche County, Texas",2428768926,25719485,937.753,9.93,31.9516447,-98.5496169
0500000US48095,"Concho County, Texas",2547914005,25740025,983.755,9.938,31.3188831,-99.8636485
0500000US48097,"Cooke County, Texas",2265789888,61319327,874.826,23.676,33.6391964,-97.2103433
0500000US48099,"Coryell County, Texas",2725307438,11833644,1052.247,4.569,31.3911774,-97.7980223
0500000US48101,"Cottle County, Texas",2332448732,2723997,900.564,1.052,34.0919063,-100.2764416
0500000US48103,"Crane County, Texas",2033319687,1695980,785.069,0.655,31.4227965,-102.4877739
0500000US48105,"Crockett County, Texas",7270935061,53329,2807.324,0.021,30.7175316,-101.4042113
0500000US48107,"Crosby County, Texas",2331503444,3873557,900.199,1.496,33.609144,-101.2987099
0500000US48109,"Culberson County, Texas",9873439555,556134,3812.156,0.215,31.4459085,-104.5269447
0500000US48111,"Dallam County, Texas",3893095084,5180577,1503.132,2,36.2863696,-102.5940204
0500000US48113,"Dallas County, Texas",2261577252,91947122,873.2,35.501,32.7669866,-96.7784238
0500000US48115,"Dawson County, Texas",2331781562,4720730,900.306,1.823,32.742528,-101.9487714
0500000US48117,"Deaf Smith County, Texas",3876750570,3926557,1496.822,1.516,34.9407663,-102.6075637
0500000US48119,"Delta County, Texas",665192724,54647564,256.832,21.1,33.3859329,-95.6733504
0500000US48121,"Denton County, Texas",2275817772,188973111,878.698,72.963,33.205132,-97.1211403
0500000US48123,"DeWitt County, Texas",2354237965,3919919,908.976,1.513,29.0823457,-97.3616543
0500000US48125,"Dickens County, Texas",2335454676,9057848,901.724,3.497,33.6153628,-100.7876173
0500000US48127,"Dimmit County, Texas",3441795903,14575999,1328.885,5.628,28.4235871,-99.7658713
0500000US48129,"Donley County, Texas",2401014207,15563758,927.037,6.009,34.9550364,-100.8158457
0500000US48131,"Duval County, Texas",4645084668,5478267,1793.477,2.115,27.6811232,-98.4973933
0500000US48133,"Eastland County, Texas",2399644791,14002299,926.508,5.406,32.3246454,-98.8365596
0500000US48135,"Ector County, Texas",2325508519,10188915,897.884,3.934,31.8653008,-102.5425068
0500000US48137,"Edwards County, Texas",5485263220,5196312,2117.872,2.006,29.9859327,-100.3073997
0500000US48139,"Ellis County, Texas",2423462949,41944384,935.704,16.195,32.3468783,-96.7969403
0500000US48141,"El Paso County, Texas",2624928792,4638585,1013.491,1.791,31.7664559,-106.2415203
0500000US48143,"Erath County, Texas",2805419712,17166727,1083.179,6.628,32.2366689,-98.2205446
0500000US48145,"Falls County, Texas",1982623104,21693054,765.495,8.376,31.2519298,-96.9341275
0500000US48147,"Fannin County, Texas",2307251053,20847065,890.835,8.049,33.5911611,-96.1049882
0500000US48149,"Fayette County, Texas",2460316901,25574662,949.934,9.874,29.8778861,-96.9212309
0500000US48151,"Fisher County, Texas",2328272103,7258480,898.951,2.803,32.7404728,-100.4031198
0500000US48153,"Floyd County, Texas",2569637283,983737,992.143,0.38,34.0737305,-101.3032742
0500000US48155,"Foard County, Texas",1824378631,8514741,704.397,3.288,33.9633063,-99.8168285
0500000US48157,"Fort Bend County, Texas",2231981778,60805734,861.773,23.477,29.5266017,-95.7710149
0500000US48159,"Franklin County, Texas",736569934,26875120,284.391,10.377,33.1758457,-95.2190662
0500000US48161,"Freestone County, Texas",2273311866,36936963,877.731,14.261,31.7017487,-96.1449568
0500000US48163,"Frio County, Texas",2935753503,2193621,1133.501,0.847,28.8693828,-99.109005
0500000US48165,"Gaines County, Texas",3891102467,1262946,1502.363,0.488,32.7439423,-102.6315614
0500000US48167,"Galveston County, Texas",982670091,1280836456,379.411,494.534,29.2339273,-94.8881969
0500000US48169,"Garza County, Texas",2313937114,7209242,893.416,2.784,33.183792,-101.3011341
0500000US48171,"Gillespie County, Texas",2740731344,9000570,1058.202,3.475,30.3250929,-98.9418498
0500000US48173,"Glasscock County, Texas",2331552974,2245302,900.218,0.867,31.8680062,-101.5214944
0500000US48175,"Goliad County, Texas",2206698612,19050015,852.011,7.355,28.6607,-97.4304145
0500000US48177,"Gonzales County, Texas",2762704899,8204086,1066.686,3.168,29.4619121,-97.4919205
0500000US48179,"Gray County, Texas",2398261679,8700790,925.974,3.359,35.4025424,-100.8123736
0500000US48181,"Grayson County, Texas",2416024350,120093895,932.832,46.369,33.6245482,-96.6757774
0500000US48183,"Gregg County, Texas",708052151,6206460,273.38,2.396,32.4864014,-94.8162768
0500000US48185,"Grimes County, Texas",2039528004,36609847,787.466,14.135,30.5432314,-95.988082
0500000US48187,"Guadalupe County, Texas",1842133804,9159633,711.252,3.537,29.5826714,-97.9489953
0500000US48189,"Hale County, Texas",2602109423,246678,1004.68,0.095,34.0684364,-101.8228879
0500000US48191,"Hall County, Texas",2288233615,53366403,883.492,20.605,34.4531894,-100.5763434
0500000US48193,"Hamilton County, Texas",2165008743,1238628,835.915,0.478,31.7073424,-98.1117562
0500000US48195,"Hansford County, Texas",2382296646,1548341,919.81,0.598,36.2728469,-101.3569304
0500000US48197,"Hardeman County, Texas",1800337387,4548860,695.114,1.756,34.2899036,-99.7456973
0500000US48199,"Hardin County, Texas",2306581582,18001144,890.576,6.95,30.3296483,-94.3931782
0500000US48201,"Harris County, Texas",4421152651,182185468,1707.017,70.342,29.857273,-95.3930371
0500000US48203,"Harrison County, Texas",2331141019,40649337,900.059,15.695,32.5479914,-94.3744344
0500000US48205,"Hartley County, Texas",3786435508,3023183,1461.951,1.167,35.8402444,-102.6100473
0500000US48207,"Haskell County, Texas",2339103809,18465208,903.133,7.129,33.1759638,-99.730774
0500000US48209,"Hays County, Texas",1753038621,5043724,676.852,1.947,30.0612247,-98.0292673
0500000US48211,"Hemphill County, Texas",2347270018,15205586,906.286,5.871,35.8159564,-100.2792102
0500000US48213,"Henderson County, Texas",2263061906,193353703,873.773,74.654,32.2116334,-95.8534183
0500000US48215,"Hidalgo County, Texas",4069375491,30138614,1571.195,11.637,26.3963839,-98.18099
0500000US48217,"Hill County, Texas",2483430145,69544766,958.858,26.851,31.9826809,-97.130668
0500000US48219,"Hockley County, Texas",2352723967,446119,908.392,0.172,33.605932,-102.3433978
0500000US48221,"Hood County, Texas",1089707278,41753389,420.738,16.121,32.430149,-97.8316766
0500000US48223,"Hopkins County, Texas",1987637219,65631763,767.431,25.341,33.1489673,-95.5654337
0500000US48225,"Houston County, Texas",3188268195,14446047,1230.997,5.578,31.3230362,-95.4215995
0500000US48227,"Howard County, Texas",2333039148,8841781,900.791,3.414,32.3034298,-101.4387208
0500000US48229,"Hudspeth County, Texas",11837584063,2114586,4570.517,0.816,31.4508678,-105.3775489
0500000US48231,"Hunt County, Texas",2176679797,107761746,840.421,41.607,33.1233077,-96.0842298
0500000US48233,"Hutchinson County, Texas",2298418617,19497034,887.424,7.528,35.837047,-101.3627461
0500000US48235,"Irion County, Texas",2723485995,176317,1051.544,0.068,31.3034241,-100.9813037
0500000US48237,"Jack County, Texas",2359405672,23704614,910.972,9.152,33.2321604,-98.1711775
0500000US48239,"Jackson County, Texas",2148246693,71039573,829.443,27.429,28.9598019,-96.58908
0500000US48241,"Jasper County, Texas",2431105359,80399907,938.655,31.043,30.7529323,-94.0222943
0500000US48243,"Jeff Davis County, Texas",5865172239,206206,2264.556,0.08,30.6253574,-104.191873
0500000US48245,"Jefferson County, Texas",2270732118,611205490,876.735,235.988,29.8539997,-94.1493306
0500000US48247,"Jim Hogg County, Texas",2942674729,92565,1136.173,0.036,27.0532315,-98.7475716
0500000US48249,"Jim Wells County, Texas",2240795374,8723372,865.176,3.368,27.7335157,-98.0908141
0500000US48251,"Johnson County, Texas",1877871517,23810470,725.05,9.193,32.379654,-97.3649061
0500000US48253,"Jones County, Texas",2405076785,22097342,928.605,8.532,32.7437089,-99.8744297
0500000US48255,"Karnes County, Texas",1936669679,15010315,747.752,5.796,28.9089957,-97.8522048
0500000US48257,"Kaufman County, Texas",2021981825,69470378,780.692,26.823,32.5989442,-96.2883773
0500000US48259,"Kendall County, Texas",1715747613,1496797,662.454,0.578,29.9435246,-98.7092693
0500000US48261,"Kenedy County, Texas",3777657843,1261927310,1458.562,487.233,26.8902129,-97.5911434
0500000US48263,"Kent County, Texas",2337482031,1065195,902.507,0.411,33.1847797,-100.7697199
0500000US48265,"Kerr County, Texas",2857617599,10231764,1103.332,3.951,30.059953,-99.3533388
0500000US48267,"Kimble County, Texas",3240024038,505509,1250.98,0.195,30.479472,-99.7463959
0500000US48269,"King County, Texas",2359150569,6396290,910.873,2.47,33.6142675,-100.2453455
0500000US48271,"Kinney County, Texas",3523765249,11885327,1360.533,4.589,29.3470865,-100.4177003
0500000US48273,"Kleberg County, Texas",2282572444,541041659,881.306,208.897,27.4387348,-97.6606203
0500000US48275,"Knox County, Texas",2203098613,12587673,850.621,4.86,33.6118897,-99.7303563
0500000US48277,"Lamar County, Texas",2349976646,66748711,907.331,25.772,33.6672628,-95.5703477
0500000US48279,"Lamb County, Texas",2631897589,3973764,1016.181,1.534,34.0688615,-102.3480182
0500000US48281,"Lampasas County, Texas",1845440046,2749903,712.528,1.062,31.1967308,-98.2408885
0500000US48283,"La Salle County, Texas",3850545747,19503739,1486.704,7.53,28.3510976,-99.0967743
0500000US48285,"Lavaca County, Texas",2511535215,1882216,969.709,0.727,29.3825778,-96.9236334
0500000US48287,"Lee County, Texas",1629204758,13122562,629.04,5.067,30.3214983,-96.9768226
0500000US48289,"Leon County, Texas",2779462026,19328383,1073.156,7.463,31.3004926,-95.9956219
0500000US48291,"Liberty County, Texas",3000121460,46620493,1158.353,18,30.1585081,-94.8440607
0500000US48293,"Limestone County, Texas",2345053180,71830221,905.43,27.734,31.5475427,-96.593623
0500000US48295,"Lipscomb County, Texas",2414422645,298741,932.214,0.115,36.2801998,-100.2726827
0500000US48297,"Live Oak County, Texas",2692796909,101483818,1039.695,39.183,28.3515349,-98.1269608
0500000US48299,"Llano County, Texas",2419217897,82338677,934.065,31.791,30.7075845,-98.6846901
0500000US48301,"Loving County, Texas",1732230053,19981167,668.818,7.715,31.8449361,-103.5612293
0500000US48303,"Lubbock County, Texas",2319597736,13210797,895.602,5.101,33.6114688,-101.8199438
0500000US48305,"Lynn County, Texas",2309924847,4169718,891.867,1.61,33.1784124,-101.8184933
0500000US48307,"McCulloch County, Texas",2759893532,20286193,1065.601,7.833,31.2054766,-99.3598557
0500000US48309,"McLennan County, Texas",2685015343,61002370,1036.69,23.553,31.5495958,-97.2015108
0500000US48311,"McMullen County, Texas",2952066567,43985124,1139.799,16.983,28.384922,-98.5788529
0500000US48313,"Madison County, Texas",1207103458,16493254,466.065,6.368,30.9668782,-95.9303719
0500000US48315,"Marion County, Texas",986530318,102099491,380.902,39.421,32.7981821,-94.3568533
0500000US48317,"Martin County, Texas",2369724590,1931832,914.956,0.746,32.3098298,-101.9618363
0500000US48319,"Mason County, Texas",2405674102,8755301,928.836,3.38,30.7039159,-99.2373018
0500000US48321,"Matagorda County, Texas",2831173987,1345214023,1093.122,519.39,28.7747601,-96.0015316
0500000US48323,"Maverick County, Texas",3313828190,31862966,1279.476,12.302,28.7297873,-100.316678
0500000US48325,"Medina County, Texas",3432668368,23757602,1325.361,9.173,29.3536614,-99.1110845
0500000US48327,"Menard County, Texas",2336237980,613559,902.027,0.237,30.8852677,-99.8588613
0500000US48329,"Midland County, Texas",2331915358,4252951,900.358,1.642,31.8142693,-102.0024538
0500000US48331,"Milam County, Texas",2632349434,11831398,1016.356,4.568,30.791242,-96.9843946
0500000US48333,"Mills County, Texas",1937892798,4023558,748.225,1.554,31.4948885,-98.5946231
0500000US48335,"Mitchell County, Texas",2359720442,12480258,911.093,4.819,32.3041168,-100.9243924
0500000US48337,"Montague County, Texas",2411034611,19087359,930.906,7.37,33.6783558,-97.7250138
0500000US48339,"Montgomery County, Texas",2699052575,90064391,1042.11,34.774,30.2988009,-95.50295
0500000US48341,"Moore County, Texas",2330207191,25699789,899.698,9.923,35.8356759,-101.8905018
0500000US48343,"Morris County, Texas",652649023,17382447,251.989,6.711,33.116466,-94.7312653
0500000US48345,"Motley County, Texas",2562963900,644140,989.566,0.249,34.0578993,-100.7931519
0500000US48347,"Nacogdoches County, Texas",2450966942,89731149,946.324,34.645,31.6205598,-94.6202497
0500000US48349,"Navarro County, Texas",2615116305,197615409,1009.702,76.3,32.048448,-96.4769087
0500000US48351,"Newton County, Texas",2418212546,15672146,933.677,6.051,30.7867182,-93.73925
0500000US48353,"Nolan County, Texas",2362061742,5052159,911.997,1.951,32.3123379,-100.4181078
0500000US48355,"Nueces County, Texas",2173636003,845192062,839.246,326.33,27.7400315,-97.5162143
