".Orange County, North Carolina","148,707","152,877"
".Pamlico County, North Carolina","12,273","12,550"
".Pasquotank County, North Carolina","40,569","41,418"
".Pender County, North Carolina","60,211","70,077"
".Perquimans County, North Carolina","13,010","13,460"
".Person County, North Carolina","39,085","40,143"
".Pitt County, North Carolina","171,812","180,783"
".Polk County, North Carolina","19,324","20,320"
".Randolph County, North Carolina","144,148","148,389"
".Richmond County, North Carolina","42,943","41,990"
".Robeson County, North Carolina","116,524","118,624"
".Rockingham County, North Carolina","91,118","93,517"
".Rowan County, North Carolina","146,875","153,384"
".Rutherford County, North Carolina","64,444","65,587"
".Sampson County, North Carolina","59,037","60,404"
".Scotland County, North Carolina","34,173","33,898"
".Stanly County, North Carolina","62,502","67,326"
".Stokes County, North Carolina","44,528","45,857"
".Surry County, North Carolina","71,364","71,547"
".Swain County, North Carolina","14,115","13,945"
".Transylvania County, North Carolina","32,984","34,103"
".Tyrrell County, North Carolina","3,242","3,517"
".Union County, North Carolina","238,237","263,386"
".Vance County, North Carolina","42,585","42,337"
".Wake County, North Carolina","1,129,352","1,232,444"
".Warren County, North Carolina","18,637","19,081"
".Washington County, North Carolina","11,005","10,654"
".Watauga County, North Carolina","54,079","54,997"
".Wayne County, North Carolina","117,327","120,338"
".Wilkes County, North Carolina","65,970","66,186"
".Wilson County, North Carolina","79,269","79,958"
".Yadkin County, North Carolina","37,213","37,995"
".Yancey County, North Carolina","18,473","18,993"
".Adams County, North Dakota","2,194","2,141"
".Barnes County, North Dakota","10,840","10,798"
".Benson County, North Dakota","5,960","5,756"
".Billings County, North Dakota",947,"1,063"
".Bottineau County, North Dakota","6,370","6,391"
".Bowman County, North Dakota","2,993","2,886"
".Burke County, North Dakota","2,195","2,154"
".Burleigh County, North Dakota","98,455","103,107"
".Cass County, North Dakota","184,531","200,945"
".Cavalier County, North Dakota","3,710","3,567"
".Dickey County, North Dakota","4,988","4,930"
".Divide County, North Dakota","2,195","2,124"
".Dunn County, North Dakota","4,095","4,031"
".Eddy County, North Dakota","2,339","2,309"
".Emmons County, North Dakota","3,303","3,209"
".Foster County, North Dakota","3,395","3,323"
".Golden Valley County, North Dakota","1,729","1,795"
".Grand Forks County, North Dakota","73,169","73,771"
".Grant County, North Dakota","2,304","2,247"
".Griggs County, North Dakota","2,310","2,227"
".Hettinger County, North Dakota","2,484","2,419"
".Kidder County, North Dakota","2,399","2,371"
".LaMoure County, North Dakota","4,086","4,051"
".Logan County, North Dakota","1,869","1,880"
".McHenry County, North Dakota","5,336","5,135"
".McIntosh County, North Dakota","2,534","2,461"
".McKenzie County, North Dakota","14,707","14,782"
".McLean County, North Dakota","9,776","9,845"
".Mercer County, North Dakota","8,353","8,348"
".Morton County, North Dakota","33,291","34,194"
".Mountrail County, North Dakota","9,806","9,474"
".Nelson County, North Dakota","3,019","3,007"
".Oliver County, North Dakota","1,875","1,882"
".Pembina County, North Dakota","6,835","6,588"
".Pierce County, North Dakota","3,990","3,853"
".Ramsey County, North Dakota","11,612","11,510"
".Ransom County, North Dakota","5,701","5,590"
".Renville County, North Dakota","2,290","2,376"
".Richland County, North Dakota","16,531","16,658"
".Rolette County, North Dakota","12,194","11,692"
".Sargent County, North Dakota","3,866","3,710"
".Sheridan County, North Dakota","1,268","1,268"
".Sioux County, North Dakota","3,897","3,713"
".Slope County, North Dakota",707,660
".Stark County, North Dakota","33,650","33,767"
".Steele County, North Dakota","1,791","1,767"
".Stutsman County, North Dakota","21,601","21,546"
".Towner County, North Dakota","2,155","2,051"
".Traill County, North Dakota","7,990","7,989"
".Walsh County, North Dakota","10,556","10,214"
".Ward County, North Dakota","69,922","68,427"
".Wells County, North Dakota","3,982","3,803"
".Williams County, North Dakota","40,951","40,763"
".Adams County, Ohio","27,480","27,671"
".Allen County, Ohio","102,217","100,866"
".Ashland County, Ohio","52,442","52,420"
".Ashtabula County, Ohio","97,580","96,906"
".Athens County, Ohio","62,424","63,218"
".Auglaize County, Ohio","46,425","45,922"
".Belmont County, Ohio","66,491","64,692"
".Brown County, Ohio","43,681","44,292"
".Butler County, Ohio","390,352","399,542"
".Carroll County, Ohio","26,715","26,460"
".Champaign County, Ohio","38,710","38,907"
".Clark County, Ohio","135,974","134,985"
".Clermont County, Ohio","208,595","214,123"
".Clinton County, Ohio","42,029","42,019"
".Columbiana County, Ohio","101,885","99,823"
".Coshocton County, Ohio","36,615","37,003"
".Crawford County, Ohio","42,017","41,626"
".Cuyahoga County, Ohio","1,264,775","1,240,594"
".Darke County, Ohio","51,875","51,462"
".Defiance County, Ohio","38,281","38,644"
".Delaware County, Ohio","214,123","237,966"
".Erie County, Ohio","75,615","73,841"
".Fairfield County, Ohio","158,920","167,762"
".Fayette County, Ohio","28,948","28,782"
".Franklin County, Ohio","1,323,819","1,356,303"
".Fulton County, Ohio","42,705","42,028"
".Gallia County, Ohio","29,222","28,886"
".Geauga County, Ohio","95,427","95,362"
".Greene County, Ohio","167,965","172,347"
".Guernsey County, Ohio","38,434","38,219"
".Hamilton County, Ohio","830,636","837,359"
".Hancock County, Ohio","74,912","75,016"
".Hardin County, Ohio","30,683","30,402"
".Harrison County, Ohio","14,485","14,042"
".Henry County, Ohio","27,665","27,536"
".Highland County, Ohio","43,316","43,785"
".Hocking County, Ohio","28,056","27,429"
".Holmes County, Ohio","44,220","44,668"
".Huron County, Ohio","58,568","58,168"
".Jackson County, Ohio","32,653","32,723"
".Jefferson County, Ohio","65,253","63,900"
".Knox County, Ohio","62,709","63,848"
".Lake County, Ohio","232,522","232,360"
".Lawrence County, Ohio","58,232","55,829"
".Licking County, Ohio","178,517","184,898"
".Logan County, Ohio","46,149","46,085"
".Lorain County, Ohio","312,981","322,030"
".Lucas County, Ohio","431,274","426,291"
".Madison County, Ohio","43,848","45,531"
".Mahoning County, Ohio","228,613","225,786"
".Marion County, Ohio","65,356","64,976"
".Medina County, Ohio","182,460","184,625"
".Meigs County, Ohio","22,205","21,491"
".Mercer County, Ohio","42,528","42,648"
".Miami County, Ohio","108,774","111,950"
".Monroe County, Ohio","13,388","13,051"
".Montgomery County, Ohio","537,301","537,443"
".Morgan County, Ohio","13,797","13,532"
".Morrow County, Ohio","34,944","35,927"
".Muskingum County, Ohio","86,413","86,582"
".Noble County, Ohio","14,120","14,269"
".Ottawa County, Ohio","40,361","39,692"
".Paulding County, Ohio","18,801","18,755"
".Perry County, Ohio","35,412","35,682"
".Pickaway County, Ohio","58,551","62,158"
".Pike County, Ohio","27,091","27,065"
".Portage County, Ohio","161,798","163,839"
".Preble County, Ohio","41,005","40,801"
".Putnam County, Ohio","34,453","34,206"
".Richland County, Ohio","124,944","124,853"
".Ross County, Ohio","77,093","76,046"
".Sandusky County, Ohio","58,903","58,866"
".Scioto County, Ohio","74,010","71,798"
".Seneca County, Ohio","55,076","54,730"
".Shelby County, Ohio","48,233","47,952"
".Stark County, Ohio","374,879","374,091"
".Summit County, Ohio","540,413","538,370"
".Trumbull County, Ohio","202,062","200,300"
".Tuscarawas County, Ohio","93,265","92,048"
".Union County, Ohio","62,790","71,721"
".Van Wert County, Ohio","28,932","28,887"
".Vinton County, Ohio","12,807","12,545"
".Warren County, Ohio","242,348","256,059"
".Washington County, Ohio","59,774","58,332"
".Wayne County, Ohio","116,875","116,632"
".Williams County, Ohio","37,108","36,554"
".Wood County, Ohio","132,255","133,077"
".Wyandot County, Ohio","21,895","21,394"
".Adair County, Oklahoma","19,498","19,821"
".Alfalfa County, Oklahoma","5,704","5,712"
".Atoka County, Oklahoma","14,144","14,600"
".Beaver County, Oklahoma","5,050","5,025"
".Beckham County, Oklahoma","22,410","22,248"
".Blaine County, Oklahoma","8,729","8,573"
".Bryan County, Oklahoma","46,070","50,305"
".Caddo County, Oklahoma","26,945","26,337"
".Canadian County, Oklahoma","154,155","181,760"
".Carter County, Oklahoma","48,003","49,135"
".Cherokee County, Oklahoma","47,074","48,729"
".Choctaw County, Oklahoma","14,206","14,174"
".Cimarron County, Oklahoma","2,293","2,133"
".Cleveland County, Oklahoma","295,533","303,952"
".Coal County, Oklahoma","5,267","5,414"
".Comanche County, Oklahoma","121,120","121,396"
".Cotton County, Oklahoma","5,525","5,503"
".Craig County, Oklahoma","14,107","14,506"
".Creek County, Oklahoma","71,763","73,971"
".Custer County, Oklahoma","28,518","28,266"
".Delaware County, Oklahoma","40,395","41,771"
".Dewey County, Oklahoma","4,479","4,268"
".Ellis County, Oklahoma","3,753","3,601"
".Garfield County, Oklahoma","62,845","62,007"
".Garvin County, Oklahoma","25,661","26,149"
".Grady County, Oklahoma","54,805","58,353"
".Grant County, Oklahoma","4,165","4,123"
".Greer County, Oklahoma","5,491","5,433"
".Harmon County, Oklahoma","2,489","2,315"
".Harper County, Oklahoma","3,266","3,209"
".Haskell County, Oklahoma","11,559","11,811"
".Hughes County, Oklahoma","13,364","13,371"
".Jackson County, Oklahoma","24,792","24,541"
".Jefferson County, Oklahoma","5,344","5,374"
".Johnston County, Oklahoma","10,276","10,293"
".Kay County, Oklahoma","43,700","43,437"
".Kingfisher County, Oklahoma","15,189","15,820"
".Kiowa County, Oklahoma","8,505","8,257"
".Latimer County, Oklahoma","9,448","9,509"
".Le Flore County, Oklahoma","48,132","49,854"
".Lincoln County, Oklahoma","33,463","34,972"
".Logan County, Oklahoma","49,554","53,860"
".Love County, Oklahoma","10,144","10,423"
".McClain County, Oklahoma","41,659","48,434"
".McCurtain County, Oklahoma","30,812","30,805"
".McIntosh County, Oklahoma","18,944","19,710"
".Major County, Oklahoma","7,783","7,569"
".Marshall County, Oklahoma","15,300","16,147"
".Mayes County, Oklahoma","39,043","40,144"
".Murray County, Oklahoma","13,904","13,754"
".Muskogee County, Oklahoma","66,343","66,752"
".Noble County, Oklahoma","10,924","10,896"
".Nowata County, Oklahoma","9,324","9,561"
".Okfuskee County, Oklahoma","11,313","11,364"
".Oklahoma County, Oklahoma","796,563","816,490"
".Okmulgee County, Oklahoma","36,704","37,084"
".Osage County, Oklahoma","45,829","46,495"
".Ottawa County, Oklahoma","30,286","30,404"
".Pawnee County, Oklahoma","15,558","16,111"
".Payne County, Oklahoma","81,646","84,199"
".Pittsburg County, Oklahoma","43,770","43,395"
".Pontotoc County, Oklahoma","38,068","38,310"
".Pottawatomie County, Oklahoma","72,450","74,446"
".Pushmataha County, Oklahoma","10,812","10,800"
".Roger Mills County, Oklahoma","3,439","3,304"
".Rogers County, Oklahoma","95,245","101,371"
".Seminole County, Oklahoma","23,555","23,351"
".Sequoyah County, Oklahoma","39,277","40,555"
".Stephens County, Oklahoma","42,847","44,075"
".Texas County, Oklahoma","21,383","20,577"
".Tillman County, Oklahoma","6,960","6,736"
".Tulsa County, Oklahoma","669,260","693,514"
".Wagoner County, Oklahoma","80,997","91,257"
".Washington County, Oklahoma","52,443","54,060"
".Washita County, Oklahoma","10,921","10,839"
".Woods County, Oklahoma","8,627","8,582"
".Woodward County, Oklahoma","20,483","19,991"
".Baker County, Oregon","16,669","16,750"
".Benton County, Oregon","95,186","98,899"
".Clackamas County, Oregon","421,428","425,857"
".Clatsop County, Oregon","41,067","41,043"
".Columbia County, Oregon","52,592","54,063"
".Coos County, Oregon","64,926","64,326"
".Crook County, Oregon","24,739","27,336"
".Curry County, Oregon","23,448","22,774"
".Deschutes County, Oregon","198,253","211,535"
".Douglas County, Oregon","111,200","112,255"
".Gilliam County, Oregon","1,994","1,971"
".Grant County, Oregon","7,225","7,093"
".Harney County, Oregon","7,501","7,402"
".Hood River County, Oregon","23,981","23,764"
".Jackson County, Oregon","223,263","221,331"
".Jefferson County, Oregon","24,503","25,536"
".Josephine County, Oregon","88,088","88,276"
".Klamath County, Oregon","69,412","70,438"
".Lake County, Oregon","8,164","8,194"
".Lane County, Oregon","382,974","382,396"
".Lincoln County, Oregon","50,402","51,212"
".Linn County, Oregon","128,609","132,474"
".Malheur County, Oregon","31,569","32,315"
".Marion County, Oregon","345,905","352,867"
".Morrow County, Oregon","12,184","12,360"
".Multnomah County, Oregon","815,398","795,897"
".Polk County, Oregon","87,430","90,549"
".Sherman County, Oregon","1,866","2,002"
".Tillamook County, Oregon","27,386","27,264"
".Umatilla County, Oregon","80,078","80,491"
".Union County, Oregon","26,195","26,058"
".Wallowa County, Oregon","7,386","7,522"
".Wasco County, Oregon","26,667","26,507"
".Washington County, Oregon","600,372","611,272"
".Wheeler County, Oregon","1,448","1,456"
".Yamhill County, Oregon","107,716","110,886"
".Adams County, Pennsylvania","103,840","107,914"
".Allegheny County, Pennsylvania","1,250,583","1,231,814"
".Armstrong County, Pennsylvania","65,548","63,679"
".Beaver County, Pennsylvania","168,220","165,540"
".Bedford County, Pennsylvania","47,576","47,643"
".Berks County, Pennsylvania","428,850","439,117"
".Blair County, Pennsylvania","122,821","120,269"
".Bradford County, Pennsylvania","59,956","59,699"
".Bucks County, Pennsylvania","646,515","650,131"
".Butler County, Pennsylvania","193,764","199,341"
".Cambria County, Pennsylvania","133,463","130,108"
".Cameron County, Pennsylvania","4,548","4,348"
".Carbon County, Pennsylvania","64,754","65,743"
".Centre County, Pennsylvania","158,164","159,805"
".Chester County, Pennsylvania","534,418","560,745"
".Clarion County, Pennsylvania","37,238","36,855"
".Clearfield County, Pennsylvania","80,558","78,132"
".Clinton County, Pennsylvania","37,448","37,865"
".Columbia County, Pennsylvania","64,722","66,012"
".Crawford County, Pennsylvania","83,954","82,089"
".Cumberland County, Pennsylvania","259,468","275,516"
".Dauphin County, Pennsylvania","286,392","293,029"
".Delaware County, Pennsylvania","576,970","584,882"
".Elk County, Pennsylvania","30,992","30,124"
".Erie County, Pennsylvania","271,049","267,750"
".Fayette County, Pennsylvania","128,823","123,941"
".Forest County, Pennsylvania","6,978","6,601"
".Franklin County, Pennsylvania","155,948","159,285"
".Fulton County, Pennsylvania","14,567","14,452"
".Greene County, Pennsylvania","35,949","33,960"
".Huntingdon County, Pennsylvania","44,105","43,359"
".Indiana County, Pennsylvania","83,232","82,953"
".Jefferson County, Pennsylvania","44,491","43,367"
".Juniata County, Pennsylvania","23,504","23,395"
".Lackawanna County, Pennsylvania","215,911","216,859"
".Lancaster County, Pennsylvania","552,981","563,293"
".Lawrence County, Pennsylvania","86,067","84,233"
".Lebanon County, Pennsylvania","143,262","145,319"
".Lehigh County, Pennsylvania","374,552","385,655"
".Luzerne County, Pennsylvania","325,602","331,379"
".Lycoming County, Pennsylvania","114,193","113,236"
".McKean County, Pennsylvania","40,435","39,478"
".Mercer County, Pennsylvania","110,656","108,140"
".Mifflin County, Pennsylvania","46,140","45,935"
".Monroe County, Pennsylvania","168,315","166,523"
".Montgomery County, Pennsylvania","856,413","879,190"
".Montour County, Pennsylvania","18,145","18,115"
".Northampton County, Pennsylvania","312,957","322,989"
".Northumberland County, Pennsylvania","91,642","90,027"
".Perry County, Pennsylvania","45,841","46,816"
".Philadelphia County, Pennsylvania","1,603,794","1,573,916"
".Pike County, Pennsylvania","58,545","62,376"
".Potter County, Pennsylvania","16,399","15,993"
".Schuylkill County, Pennsylvania","143,046","144,523"
".Snyder County, Pennsylvania","39,742","39,627"
".Somerset County, Pennsylvania","74,137","72,134"
".Sullivan County, Pennsylvania","5,841","5,927"
".Susquehanna County, Pennsylvania","38,437","38,100"
".Tioga County, Pennsylvania","41,044","40,698"
".Union County, Pennsylvania","42,685","42,159"
".Venango County, Pennsylvania","50,450","49,476"
".Warren County, Pennsylvania","38,596","37,373"
".Washington County, Pennsylvania","209,345","210,434"
".Wayne County, Pennsylvania","51,149","51,419"
".Westmoreland County, Pennsylvania","354,648","350,935"
".Wyoming County, Pennsylvania","26,082","25,771"
".York County, Pennsylvania","456,449","471,240"
".Bristol County, Rhode Island","50,786","50,145"
".Kent County, Rhode Island","170,366","172,450"
".Newport County, Rhode Island","85,641","83,468"
".Providence County, Rhode Island","660,725","675,912"
".Washington County, Rhode Island","129,836","130,333"
".Abbeville County, South Carolina","24,290","24,607"
".Aiken County, South Carolina","168,805","179,245"
".Allendale County, South Carolina","8,042","7,551"
".Anderson County, South Carolina","203,721","217,183"
".Bamberg County, South Carolina","13,312","12,870"
".Barnwell County, South Carolina","20,592","20,495"
".Beaufort County, South Carolina","187,098","201,775"
".Berkeley County, South Carolina","229,781","264,276"
".Calhoun County, South Carolina","14,121","14,249"
".Charleston County, South Carolina","408,530","431,001"
".Cherokee County, South Carolina","56,226","57,770"
".Chester County, South Carolina","32,300","32,323"
".Chesterfield County, South Carolina","43,267","44,488"
".Clarendon County, South Carolina","31,140","31,030"
".Colleton County, South Carolina","38,601","39,259"
".Darlington County, South Carolina","62,897","62,425"
".Dillon County, South Carolina","28,298","27,577"
".Dorchester County, South Carolina","161,331","174,663"
".Edgefield County, South Carolina","25,645","29,455"
".Fairfield County, South Carolina","20,940","20,369"
".Florence County, South Carolina","137,046","138,049"
".Georgetown County, South Carolina","63,406","66,035"
".Greenville County, South Carolina","525,543","570,745"
".Greenwood County, South Carolina","69,351","70,041"
".Hampton County, South Carolina","18,565","18,172"
".Horry County, South Carolina","351,038","413,391"
".Jasper County, South Carolina","28,805","35,618"
".Kershaw County, South Carolina","65,413","71,698"
".Lancaster County, South Carolina","96,012","111,652"
".Laurens County, South Carolina","67,527","70,545"
".Lee County, South Carolina","16,535","15,958"
".Lexington County, South Carolina","293,912","313,774"
".McCormick County, South Carolina","9,529","9,983"
".Marion County, South Carolina","29,179","28,368"
".Marlboro County, South Carolina","26,669","25,498"
".Newberry County, South Carolina","37,726","39,203"
".Oconee County, South Carolina","78,601","82,475"
".Orangeburg County, South Carolina","84,229","83,129"
".Pickens County, South Carolina","131,417","138,207"
".Richland County, South Carolina","416,146","430,651"
".Saluda County, South Carolina","18,934","19,452"
".Spartanburg County, South Carolina","327,997","369,256"
".Sumter County, South Carolina","105,557","104,776"
".Union County, South Carolina","27,240","26,678"
".Williamsburg County, South Carolina","31,026","29,865"
".York County, South Carolina","281,912","303,001"
".Aurora County, South Dakota","2,753","2,752"
".Beadle County, South Dakota","19,152","19,459"
".Bennett County, South Dakota","3,379","3,289"
".Bon Homme County, South Dakota","6,995","7,071"
".Brookings County, South Dakota","34,376","36,359"
".Brown County, South Dakota","38,296","37,495"
".Brule County, South Dakota","5,247","5,261"
".Buffalo County, South Dakota","1,945","1,825"
".Butte County, South Dakota","10,242","10,891"
".Campbell County, South Dakota","1,378","1,342"
".Charles Mix County, South Dakota","9,384","9,343"
".Clark County, South Dakota","3,839","3,974"
".Clay County, South Dakota","14,971","15,245"
".Codington County, South Dakota","28,323","29,278"
".Corson County, South Dakota","3,896","3,747"
".Custer County, South Dakota","8,325","9,330"
".Davison County, South Dakota","19,950","19,907"
".Day County, South Dakota","5,444","5,408"
".Deuel County, South Dakota","4,301","4,335"
".Dewey County, South Dakota","5,243","5,322"
".Douglas County, South Dakota","2,833","2,849"
".Edmunds County, South Dakota","3,996","4,027"
".Fall River County, South Dakota","6,971","7,359"
".Faulk County, South Dakota","2,124","2,136"
".Grant County, South Dakota","7,562","7,618"
".Gregory County, South Dakota","3,991","4,110"
".Haakon County, South Dakota","1,874","1,834"
".Hamlin County, South Dakota","6,162","6,596"
".Hand County, South Dakota","3,148","3,097"
".Hanson County, South Dakota","3,458","3,477"
".Harding County, South Dakota","1,310","1,325"
".Hughes County, South Dakota","17,770","17,526"
".Hutchinson County, South Dakota","7,425","7,416"
".Hyde County, South Dakota","1,263","1,215"
".Jackson County, South Dakota","2,808","2,737"
".Jerauld County, South Dakota","1,657","1,689"
".Jones County, South Dakota",917,874
".Kingsbury County, South Dakota","5,187","5,261"
".Lake County, South Dakota","11,064","11,006"
".Lawrence County, South Dakota","25,776","28,809"
".Lincoln County, South Dakota","65,156","75,244"
".Lyman County, South Dakota","3,714","3,721"
".McCook County, South Dakota","5,683","5,771"
".McPherson County, South Dakota","2,410","2,307"
".Marshall County, South Dakota","4,300","4,395"
".Meade County, South Dakota","29,850","30,918"
".Mellette County, South Dakota","1,921","1,834"
".Miner County, South Dakota","2,300","2,303"
".Minnehaha County, South Dakota","197,221","208,639"
".Moody County, South Dakota","6,336","6,529"
".Oglala Lakota County, South Dakota","13,671","13,360"
".Pennington County, South Dakota","109,229","115,979"
".Perkins County, South Dakota","2,849","2,832"
".Potter County, South Dakota","2,474","2,402"
".Roberts County, South Dakota","10,282","10,283"
".Sanborn County, South Dakota","2,335","2,392"
".Spink County, South Dakota","6,357","6,108"
".Stanley County, South Dakota","2,980","3,015"
".Sully County, South Dakota","1,447","1,468"
".Todd County, South Dakota","9,322","9,172"
".Tripp County, South Dakota","5,625","5,717"
".Turner County, South Dakota","8,674","9,087"
".Union County, South Dakota","16,814","17,402"
".Walworth County, South Dakota","5,318","5,270"
".Yankton County, South Dakota","23,312","23,509"
".Ziebach County, South Dakota","2,414","2,418"
".Anderson County, Tennessee","77,154","81,449"
".Bedford County, Tennessee","50,246","54,228"
".Benton County, Tennessee","15,865","16,173"
".Bledsoe County, Tennessee","14,916","15,591"
".Blount County, Tennessee","135,284","142,211"
".Bradley County, Tennessee","108,620","113,782"
".Campbell County, Tennessee","39,278","40,238"
".Cannon County, Tennessee","14,503","15,142"
".Carroll County, Tennessee","28,436","29,107"
".Carter County, Tennessee","56,363","57,434"
".Cheatham County, Tennessee","41,021","42,604"
".Chester County, Tennessee","17,352","17,876"
".Claiborne County, Tennessee","32,037","33,070"
".Clay County, Tennessee","7,585","7,857"
".Cocke County, Tennessee","35,997","37,596"
".Coffee County, Tennessee","57,889","61,285"
".Crockett County, Tennessee","13,908","13,973"
".Cumberland County, Tennessee","61,145","65,618"
".Davidson County, Tennessee","715,884","729,505"
".Decatur County, Tennessee","11,436","11,800"
".DeKalb County, Tennessee","20,079","21,747"
".Dickson County, Tennessee","54,317","57,641"
".Dyer County, Tennessee","36,799","36,403"
".Fayette County, Tennessee","41,714","44,476"
".Fentress County, Tennessee","18,487","20,129"
".Franklin County, Tennessee","42,733","45,137"
".Gibson County, Tennessee","50,413","51,422"
".Giles County, Tennessee","30,343","30,971"
".Grainger County, Tennessee","23,528","25,073"
".Greene County, Tennessee","70,161","73,398"
".Grundy County, Tennessee","13,533","14,148"
".Hamblen County, Tennessee","64,497","67,715"
".Hamilton County, Tennessee","366,837","386,256"
".Hancock County, Tennessee","6,660","7,038"
".Hardeman County, Tennessee","25,461","25,434"
".Hardin County, Tennessee","26,977","27,617"
".Hawkins County, Tennessee","56,723","59,371"
".Haywood County, Tennessee","17,861","17,097"
".Henderson County, Tennessee","27,840","28,183"
".Henry County, Tennessee","32,196","32,883"
".Hickman County, Tennessee","24,907","25,859"
".Houston County, Tennessee","8,284","8,538"
".Humphreys County, Tennessee","18,985","19,554"
".Jackson County, Tennessee","11,614","12,376"
".Jefferson County, Tennessee","54,681","59,217"
".Johnson County, Tennessee","17,952","18,506"
".Knox County, Tennessee","478,959","506,748"
".Lake County, Tennessee","6,999","6,422"
".Lauderdale County, Tennessee","25,140","24,630"
".Lawrence County, Tennessee","44,154","46,467"
".Lewis County, Tennessee","12,583","13,418"
".Lincoln County, Tennessee","35,324","36,751"
".Loudon County, Tennessee","54,891","62,129"
".McMinn County, Tennessee","53,274","56,754"
".McNairy County, Tennessee","25,855","26,103"
".Macon County, Tennessee","25,217","27,189"
".Madison County, Tennessee","98,832","100,409"
".Marion County, Tennessee","28,871","29,826"
".Marshall County, Tennessee","34,322","37,847"
".Maury County, Tennessee","100,974","113,411"
".Meigs County, Tennessee","12,756","13,937"
".Monroe County, Tennessee","46,250","49,154"
".Montgomery County, Tennessee","220,012","246,025"
".Moore County, Tennessee","6,463","6,773"
".Morgan County, Tennessee","21,036","21,954"
".Obion County, Tennessee","30,791","30,261"
".Overton County, Tennessee","22,505","23,551"
".Perry County, Tennessee","8,387","8,987"
".Pickett County, Tennessee","5,003","5,108"
".Polk County, Tennessee","17,544","18,338"
".Putnam County, Tennessee","79,858","84,894"
".Rhea County, Tennessee","33,220","34,759"
".Roane County, Tennessee","53,542","56,742"
".Robertson County, Tennessee","72,811","78,459"
".Rutherford County, Tennessee","341,478","376,996"
".Scott County, Tennessee","21,847","22,517"
".Sequatchie County, Tennessee","15,823","17,620"
".Sevier County, Tennessee","98,679","100,184"
".Shelby County, Tennessee","930,015","910,530"
".Smith County, Tennessee","19,908","20,783"
".Stewart County, Tennessee","13,658","14,365"
".Sullivan County, Tennessee","158,161","162,703"
".Sumner County, Tennessee","196,280","211,721"
".Tipton County, Tennessee","60,977","62,187"
".Trousdale County, Tennessee","11,609","12,159"
".Unicoi County, Tennessee","17,912","17,872"
".Union County, Tennessee","19,802","21,064"
".Van Buren County, Tennessee","6,169","6,686"
".Warren County, Tennessee","40,950","43,619"
".Washington County, Tennessee","133,005","139,642"
".Wayne County, Tennessee","16,231","15,974"
".Weakley County, Tennessee","32,899","33,162"
".White County, Tennessee","27,354","29,108"
".Williamson County, Tennessee","247,777","269,136"
".Wilson County, Tennessee","147,739","169,948"
".Anderson County, Texas","57,927","59,512"
".Andrews County, Texas","18,611","18,923"
".Angelina County, Texas","86,512","88,094"
".Aransas County, Texas","23,835","25,595"
".Archer County, Texas","8,554","9,155"
".Armstrong County, Texas","1,848","1,809"
".Atascosa County, Texas","49,134","52,783"
".Austin County, Texas","30,167","32,546"
".Bailey County, Texas","6,903","7,031"
".Bandera County, Texas","20,842","22,830"
".Bastrop County, Texas","97,230","114,931"
".Baylor County, Texas","3,465","3,533"
".Bee County, Texas","31,054","31,226"
".Bell County, Texas","370,790","399,578"
".Bexar County, Texas","2,009,323","2,127,737"
".Blanco County, Texas","11,377","13,358"
".Borden County, Texas",629,557
".Bosque County, Texas","18,229","19,013"
".Bowie County, Texas","92,892","91,992"
".Brazoria County, Texas","372,040","413,224"
".Brazos County, Texas","233,849","249,624"
".Brewster County, Texas","9,547","9,508"
".Briscoe County, Texas","1,437","1,494"
".Brooks County, Texas","7,127","6,740"
".Brown County, Texas","38,107","38,631"
".Burleson County, Texas","17,642","20,179"
".Burnet County, Texas","49,123","55,722"
".Caldwell County, Texas","45,879","52,430"
".Calhoun County, Texas","20,104","19,942"
".Callahan County, Texas","13,710","14,615"
".Cameron County, Texas","421,126","431,874"
".Camp County, Texas","12,466","13,164"
".Carson County, Texas","5,801","5,822"
".Cass County, Texas","28,448","28,622"
".Castro County, Texas","7,372","7,380"
".Chambers County, Texas","46,543","56,179"
".Cherokee County, Texas","50,529","53,223"
".Childress County, Texas","6,667","6,679"
".Clay County, Texas","10,217","10,730"
".Cochran County, Texas","2,550","2,583"
".Coke County, Texas","3,305","3,396"
".Coleman County, Texas","7,682","7,990"
".Collin County, Texas","1,066,331","1,254,658"
".Collingsworth County, Texas","2,653","2,611"
".Colorado County, Texas","20,640","21,475"
".Comal County, Texas","161,466","201,628"
".Comanche County, Texas","13,591","14,359"
".Concho County, Texas","3,300","3,326"
".Cooke County, Texas","41,669","44,258"
".Coryell County, Texas","83,088","86,370"
".Cottle County, Texas","1,380","1,263"
".Crane County, Texas","4,676","4,594"
".Crockett County, Texas","3,097","2,799"
".Crosby County, Texas","5,126","5,030"
".Culberson County, Texas","2,187","2,254"
".Dallam County, Texas","7,134","7,526"
".Dallas County, Texas","2,611,995","2,656,028"
".Dawson County, Texas","12,457","11,758"
".Deaf Smith County, Texas","18,584","18,495"
".Delta County, Texas","5,226","5,647"
".Denton County, Texas","906,485","1,045,120"
".DeWitt County, Texas","19,828","20,252"
".Dickens County, Texas","1,771","1,725"
".Dimmit County, Texas","8,615","8,181"
".Donley County, Texas","3,262","3,193"
".Duval County, Texas","9,828","9,585"
".Eastland County, Texas","17,750","18,290"
".Ector County, Texas","165,182","170,022"
".Edwards County, Texas","1,423","1,383"
".Ellis County, Texas","192,451","232,387"
".El Paso County, Texas","865,710","875,784"
".Erath County, Texas","42,543","44,496"
